Mask Name,Slit Number,RA,DEC,OBJECT ID,Redshift,QOP
C1M33P,102,23.384625,30.69394444444445,MS_180512,-189.0,3
C1M33P,108,23.562,30.653555555555553,BHeB_b_184999,-192.00000000000003,2
C1M33P,109,23.55383333333333,30.659805555555554,RHeB_b_185180,-222.0,3
C1M33P,110,23.57395833333333,30.650166666666664,BHeB_b_185418,-144.0,1
C1M33P,112,23.53783333333333,30.654138888888887,MS_194628,-210.0,3
C1M33P,113,23.520625,30.65636111111111,RHeB_b_194637,-216.0,3
C1M33P,116,23.5,30.667055555555557,RHeB_b_194705,-207.0,3
C1M33P,117,23.52725,30.66,RHeB_b_194991,-222.0,3
C1M33P,120,23.495,30.65925,RHeB_b_207833,-195.0,3
C1M33P,121,23.48083333333333,30.654777777777767,RHeB_b_207851,-195.0,3
C1M33P,122,23.46716666666667,30.66844444444445,RHeB_b_207854,-222.0,3
C1M33P,123,23.49020833333333,30.647527777777785,RHeB_b_207862,-216.0,3
C1M33P,124,23.477166666666665,30.67166666666667,AGB_207888,-219.0,3
C1M33P,125,23.46266666666667,30.66802777777778,MS_207902,-213.0,3
C1M33P,126,23.47925,30.673416666666668,RHeB_b_207915,-225.0,3
C1M33P,127,23.501375,30.657555555555554,AGB_207929,-207.0,3
C1M33P,128,23.48266666666667,30.67688888888889,RHeB_b_207999,-231.0,3
C1M33P,129,23.469625,30.67658333333333,BHeB_b_208035,-216.0,3
C1M33P,130,23.50375,30.65219444444445,MS_208407,-198.0,3
C1M33P,131,23.44529166666667,30.666,RHeB_b_230484,-183.0,3
C1M33P,132,23.4595,30.661055555555553,RHeB_b_230500,-231.0,3
C1M33P,133,23.44675,30.65588888888889,MS_230532,-167.99999999999997,3
C1M33P,136,23.425875,30.672583333333336,RHeB_b_230625,-207.0,3
C1M33P,137,23.435250000000003,30.679361111111113,MS_230632,-219.0,3
C1M33P,138,23.439708333333336,30.66772222222223,RHeB_b_230726,-189.0,3
C1M33P,140,23.41583333333333,30.663611111111113,RHeB_b_253407,-189.0,3
C1M33P,142,23.39704166666667,30.673333333333336,MS_253503,-183.0,3
C1M33P,143,23.398375,30.680777777777767,MS_253556,-189.0,3
C1M33P,144,23.39570833333333,30.687,MS_253614,-195.0,3
C1M33P,146,23.393,30.67730555555556,RGB_255873,-177.0,3
C1M33P,147,23.42075,30.698722222222226,MS_262140,-213.0,3
C1M33P,148,23.37145833333333,30.69358333333333,RHeB_b_262194,-189.0,3
C1M33P,149,23.37316666666667,30.68663888888889,RHeB_b_262195,-189.0,3
C1M33P,151,23.376375,30.66769444444445,RHeB_b_262214,-174.0,3
C1M33P,152,23.368625,30.67169444444445,AGB_262236,-189.0,3
C1M33P,153,23.37854166666667,30.68775,BHeB_b_262239,-195.0,3
C1M33P,154,23.367375,30.686722222222233,MS_262259,-189.0,3
C1M33P,155,23.364791666666665,30.67319444444445,RHeB_b_262353,-179.99999999999997,3
C1M33P,156,23.366083333333336,30.66741666666667,MS_262379,-177.0,3
C1M33P,158,23.36991666666667,30.694027777777766,RGB_262735,-195.0,3
C1M33P,159,23.379916666666666,30.66369444444444,BHeB_b_263214,-147.0,3
C1M33P,160,23.473208333333336,30.647666666666666,MS_287502,-171.0,3
C1M33P,161,23.429875,30.650111111111112,MS_301405,-195.0,3
C1M33P,162,23.38616666666667,30.64983333333333,MS_314645,-89.99999999999999,2
C1M33P,164,23.363416666666666,30.652527777777767,MS_323338,-165.0,3
C1M33P,165,23.361666666666665,30.651416666666666,AGB_323342,-165.0,3
C1M33P,166,23.36029166666667,30.649527777777767,AGB_323433,-183.0,3
C1M33P,167,23.33154166666667,30.64708333333333,CFHT206549,-96.0,1
C1M33P,169,23.355625,30.64980555555556,CFHT207657,-132.0,3
C1M33P,172,23.337875,30.658416666666664,CFHT210506,-156.0,3
C1M33P,176,23.64491666666667,30.664416666666664,CFHT212890,-222.0,3
C1M33P,177,23.35370833333333,30.667333333333332,CFHT213751,-162.0,3
C1M33P,185,23.63170833333333,30.677972222222234,CFHT217292,-231.0,3
C1M33P,186,23.64375,30.67808333333333,CFHT217435,-114.0,1
C1M33P,187,23.62833333333333,30.680944444444453,CFHT219204,-114.0,2
C1M33P,191,23.63045833333333,30.693555555555548,CFHT222804,-216.0,3
C1M33P,192,23.634541666666664,30.694555555555556,CFHT223284,-252.0,3
C1M33P,193,23.6255,30.6935,CFHT223351,-225.0,3
C1M33P,195,23.35833333333333,30.69669444444445,CFHT223822,-189.0,3
C1M33P,199,23.35695833333333,30.696527777777767,CFHT224540,-189.0,3
C2M33P,2,23.401,30.71833333333333,RGB_172828,-207.0,3
C2M33P,3,23.37466666666667,30.697805555555554,RGB_181289,-189.0,3
C2M33P,5,23.36029166666667,30.649527777777767,AGB_323433,-183.0,3
C2M33P,6,23.33154166666667,30.64708333333333,CFHT206549,-89.99999999999999,1
C2M33P,9,23.337875,30.658416666666664,CFHT210506,-249.0,3
C2M33P,12,23.64491666666667,30.664416666666664,CFHT212890,-222.0,3
C2M33P,13,23.35370833333333,30.667333333333332,CFHT213751,-186.0,3
C2M33P,14,23.34883333333333,30.666,CFHT214123,-165.0,3
C2M33P,18,23.626875,30.673444444444453,CFHT215853,-237.0,3
C2M33P,20,23.63170833333333,30.677972222222234,CFHT217292,-237.0,3
C2M33P,21,23.64375,30.67808333333333,CFHT217435,-231.0,3
C2M33P,23,23.32995833333333,30.68394444444445,CFHT219407,-150.0,3
C2M33P,25,23.634541666666664,30.694555555555556,CFHT223284,-228.0,3
C2M33P,26,23.517041666666664,30.706111111111113,CFHT227453,-237.0,3
C2M33P,43,23.58420833333333,30.712166666666665,AGB_115200,-198.0,3
C2M33P,47,23.564875,30.68633333333333,MS_117316,-213.0,3
C2M33P,48,23.57879166666667,30.65569444444445,BHeB_b_117321,-204.00000000000003,3
C2M33P,51,23.576999999999998,30.687305555555557,BHeB_b_117428,-228.0,2
C2M33P,52,23.562166666666666,30.705305555555555,RHeB_b_117463,-231.0,3
C2M33P,55,23.57558333333333,30.67444444444445,AGB_118296,-213.0,3
C2M33P,59,23.55304166666667,30.709027777777766,AGB_124809,-243.0,3
C2M33P,60,23.531875,30.69466666666667,RHeB_b_125864,-237.0,3
C2M33P,61,23.55433333333333,30.680222222222234,RHeB_b_125882,-237.0,3
C2M33P,62,23.536416666666664,30.68125,RHeB_b_126035,-273.0,2
C2M33P,63,23.521375,30.70647222222221,RHeB_b_126047,-237.0,3
C2M33P,64,23.533625,30.69658333333333,RHeB_b_126069,-237.0,3
C2M33P,65,23.5265,30.70741666666667,BHeB_b_126081,-252.0,3
C2M33P,66,23.546999999999997,30.66761111111111,BHeB_b_126085,-216.0,3
C2M33P,67,23.551625,30.67688888888889,BHeB_b_126189,-204.00000000000003,3
C2M33P,68,23.548666666666666,30.6675,RHeB_b_126547,-207.0,3
C2M33P,69,23.539875,30.71283333333333,RGB_126992,-255.0,3
C2M33P,70,23.52295833333333,30.68633333333333,BHeB_b_134770,-234.0,3
C2M33P,72,23.50845833333333,30.688027777777766,BHeB_b_137040,-234.0,3
C2M33P,74,23.50366666666667,30.67394444444445,AGB_137056,-219.0,3
C2M33P,75,23.49195833333333,30.69511111111111,RHeB_b_137072,-249.0,3
C2M33P,77,23.49520833333333,30.688972222222233,RHeB_b_137119,-234.0,3
C2M33P,79,23.50579166666667,30.67316666666667,BHeB_b_137149,-228.0,3
C2M33P,81,23.50208333333333,30.702333333333332,BHeB_b_137450,-243.0,3
C2M33P,83,23.44779166666667,30.698527777777766,RHeB_b_150174,-207.0,3
C2M33P,84,23.45520833333333,30.68052777777779,BHeB_b_150181,-219.0,3
C2M33P,85,23.43429166666667,30.71305555555556,MS_150185,-225.0,3
C2M33P,86,23.456541666666666,30.683972222222234,BHeB_b_150228,-213.0,3
C2M33P,87,23.46283333333333,30.679527777777786,AGB_150293,-225.0,3
C2M33P,88,23.44470833333333,30.705861111111112,RHeB_b_150318,-225.0,3
C2M33P,90,23.45366666666667,30.70558333333333,MS_150509,-231.0,2
C2M33P,91,23.479625,30.68869444444445,RHeB_b_150701,-225.0,3
C2M33P,92,23.44191666666667,30.70944444444445,RHeB_b_150739,-231.0,3
C2M33P,93,23.43608333333333,30.70127777777777,RHeB_b_168662,-225.0,3
C2M33P,95,23.42295833333333,30.693444444444445,BHeB_b_168669,-201.0,3
C2M33P,96,23.424375,30.688944444444445,BHeB_b_168746,-201.0,3
C2M33P,98,23.44029166666667,30.69608333333333,MS_168753,-207.0,3
C2M33P,99,23.425625000000004,30.70136111111111,AGB_168812,-207.0,3
C2M33P,100,23.42095833333333,30.71463888888889,BHeB_b_168827,-225.0,3
C2M33P,101,23.42929166666667,30.700222222222234,MS_168904,-213.0,3
C2M33P,102,23.41633333333333,30.721555555555554,MS_169002,-216.0,3
C2M33P,103,23.41491666666667,30.71769444444445,MS_169074,-219.0,3
C2M33P,104,23.38720833333333,30.693305555555554,MS_180458,-213.0,3
C2M33P,105,23.378875,30.695138888888888,RHeB_b_180478,-201.0,3
C2M33P,106,23.38058333333333,30.70269444444445,BHeB_b_180618,-201.0,3
C2M33P,107,23.39254166666667,30.688388888888888,MS_180627,-201.0,3
C2M33P,109,23.399375,30.693361111111113,RHeB_b_180669,-201.0,3
C2M33P,110,23.390625,30.697722222222207,AGB_180948,-210.0,3
C2M33P,111,23.38191666666667,30.69075,RGB_181855,-189.0,3
C2M33P,118,23.54379166666667,30.65447222222221,MS_184958,-207.0,3
C2M33P,119,23.545666666666666,30.661805555555553,RHeB_b_184966,-225.0,3
C2M33P,120,23.55716666666667,30.656416666666665,RHeB_b_184991,-201.0,3
C2M33P,121,23.56333333333333,30.66244444444445,AGB_185288,-213.0,3
C2M33P,122,23.55566666666667,30.658666666666665,RHeB_b_185549,-204.00000000000003,3
C2M33P,123,23.50716666666667,30.65719444444445,MS_194607,-213.0,3
C2M33P,125,23.54175,30.64858333333333,RHeB_b_194625,-207.0,3
C2M33P,126,23.527791666666666,30.66444444444444,RHeB_b_194631,-216.0,3
C2M33P,127,23.51475,30.661166666666666,MS_194638,-216.0,3
C2M33P,128,23.524583333333336,30.65786111111111,BHeB_b_194813,-204.00000000000003,3
C2M33P,129,23.52920833333333,30.657027777777767,MS_194829,-219.0,3
C2M33P,130,23.535125,30.64847222222221,RHeB_b_194849,-225.0,3
C2M33P,131,23.49070833333333,30.65647222222222,AGB_207816,-189.0,3
C2M33P,132,23.49895833333333,30.66019444444445,MS_207817,-204.00000000000003,3
C2M33P,133,23.49379166666667,30.67011111111111,RHeB_b_207852,-207.0,3
C2M33P,134,23.47341666666667,30.668083333333332,RHeB_b_207858,-219.0,3
C2M33P,135,23.46483333333333,30.67372222222223,BHeB_b_207890,-213.0,3
C2M33P,136,23.4615,30.671055555555558,RHeB_b_207894,-213.0,3
C2M33P,137,23.481666666666666,30.67888888888889,RHeB_b_207927,-216.0,3
C2M33P,138,23.47604166666667,30.67233333333333,RHeB_b_207954,-216.0,3
C2M33P,139,23.47754166666667,30.67394444444445,AGB_207959,-213.0,3
C2M33P,140,23.50016666666667,30.650166666666664,MS_207984,-179.99999999999997,1
C2M33P,141,23.46808333333333,30.67072222222223,RHeB_b_208088,-222.0,3
C2M33P,142,23.45041666666667,30.67597222222223,RHeB_b_230479,-201.0,3
C2M33P,143,23.46929166666667,30.653777777777766,MS_230492,-186.0,3
C2M33P,144,23.419375,30.68325,MS_230501,-207.0,3
C2M33P,146,23.451625,30.661972222222207,RHeB_b_230509,-195.0,3
C2M33P,147,23.44908333333333,30.66144444444444,RHeB_b_230529,-177.0,3
C2M33P,149,23.46641666666667,30.64875,RHeB_b_230552,-165.0,3
C2M33P,150,23.43908333333333,30.661555555555548,BHeB_b_230611,-195.0,3
C2M33P,151,23.45875,30.65294444444445,RHeB_b_230613,-186.0,3
C2M33P,152,23.4715,30.650805555555554,BHeB_b_230639,-177.0,3
C2M33P,153,23.44595833333333,30.64675,AGB_230665,-165.0,3
C2M33P,154,23.39404166666667,30.68225,BHeB_b_253331,-189.0,3
C2M33P,156,23.411625,30.681694444444453,MS_253362,-204.00000000000003,3
C2M33P,157,23.41291666666667,30.66783333333333,RHeB_b_253441,-179.99999999999997,3
C2M33P,158,23.41800000000001,30.677805555555558,MS_253490,-207.0,3
C2M33P,159,23.410375,30.68352777777778,BHeB_b_253647,-204.00000000000003,3
C2M33P,160,23.40916666666667,30.658472222222233,AGB_255178,-174.0,3
C2M33P,161,23.371958333333332,30.684638888888887,RHeB_b_262193,-201.0,3
C2M33P,163,23.36825,30.68513888888889,MS_262198,-189.0,3
C2M33P,164,23.36645833333333,30.67594444444445,AGB_262211,-189.0,3
C2M33P,165,23.383375,30.66941666666667,AGB_262226,-162.0,3
C2M33P,166,23.38466666666667,30.67844444444445,BHeB_b_262291,-198.0,3
C2M33P,167,23.37320833333333,30.67136111111111,AGB_262292,-189.0,3
C2M33P,168,23.36945833333333,30.673027777777786,AGB_262377,-198.0,3
C2M33P,169,23.36525,30.67513888888889,AGB_262406,-195.0,3
C2M33P,170,23.37075,30.68425,MS_262433,-189.0,3
C2M33P,173,23.39558333333333,30.647861111111112,MS_314602,-183.0,3
C2M33P,174,23.39804166666667,30.654916666666665,MS_314649,-177.0,3
C2M33P,175,23.364,30.65186111111111,AGB_323539,-174.0,3
C2M33P,176,23.3625,30.650444444444442,BHeB_b_323677,-186.0,3
C2M33P,178,23.617916666666666,30.652916666666666,CFHT210264,-237.0,1
C2M33P,181,23.34504166666667,30.67083333333333,CFHT214853,-156.0,3
C2M33P,183,23.355,30.6795,CFHT217724,-179.99999999999997,3
C2M33P,184,23.61554166666667,30.679861111111112,CFHT218664,-240.0,3
C2M33P,185,23.63925,30.68441666666667,CFHT219471,-243.0,3
C2M33P,186,23.62495833333333,30.683888888888887,CFHT220045,-243.0,3
C2M33P,187,23.62820833333333,30.68636111111111,CFHT220258,-231.0,3
C2M33P,188,23.616791666666664,30.68841666666667,CFHT220834,-240.0,3
C2M33P,189,23.483166666666666,30.68841666666667,CFHT220842,-231.0,3
C2M33P,190,23.62958333333333,30.6935,CFHT222834,-249.0,3
C2M33P,191,23.35775,30.697194444444445,CFHT224054,-195.0,3
C2M33P,192,23.437375,30.7025,CFHT225934,-225.0,3
D1M33P,0,23.375708333333336,30.71525,KG192,-210.0,3
D1M33P,1,23.62041666666667,30.74675,MS_26,-225.0,3
D1M33P,2,23.554166666666664,30.74791666666667,RHeB_b_60,-279.0,3
D1M33P,4,23.5465,30.77558333333333,BHeB_b_87,-288.0,3
D1M33P,6,23.54816666666667,30.77797222222221,MS_129,-258.0,3
D1M33P,7,23.64325,30.75561111111111,RHeB_b_138,-249.0,3
D1M33P,8,23.56183333333333,30.762555555555554,RHeB_b_156,-249.0,3
D1M33P,10,23.591916666666666,30.75719444444445,RHeB_b_164,-267.0,3
D1M33P,12,23.55004166666667,30.75833333333333,RHeB_b_243,-279.0,3
D1M33P,14,23.563208333333336,30.74002777777779,RHeB_b_281,-273.0,3
D1M33P,15,23.6395,30.759555555555554,AGB_296,-264.0,3
D1M33P,16,23.586,30.762777777777767,MS_304,-264.0,3
D1M33P,17,23.62933333333333,30.78391666666667,BHeB_b_362,-267.0,3
D1M33P,19,23.57533333333333,30.753138888888888,RHeB_b_403,-240.0,2
D1M33P,20,23.62545833333333,30.74675,BHeB_b_486,-243.0,3
D1M33P,21,23.552791666666664,30.72930555555555,MS_492,-237.0,3
D1M33P,22,23.62683333333333,30.77347222222221,BHeB_b_527,-255.0,3
D1M33P,23,23.54066666666667,30.7225,MS_540,-261.0,1
D1M33P,25,23.53920833333333,30.76775,AGB_730,-267.0,3
D1M33P,26,23.64475,30.760361111111113,AGB_743,-249.0,3
D1M33P,27,23.63820833333333,30.77058333333333,BHeB_b_777,-261.0,3
D1M33P,33,23.6305,30.749472222222234,AGB_1254,-252.0,2
D1M33P,38,23.534916666666664,30.73975,AGB_1476,-312.0,3
D1M33P,39,23.5425,30.76933333333333,RHeB_b_1674,-309.00000000000006,3
D1M33P,40,23.616416666666666,30.73033333333333,BHeB_b_1733,-225.0,3
D1M33P,41,23.57395833333333,30.77,RHeB_b_1824,-138.0,3
D1M33P,42,23.555416666666666,30.758138888888887,MS_1917,-288.0,2
D1M33P,43,23.615041666666666,30.79175,AGB_2117,-264.0,3
D1M33P,44,23.61258333333333,30.769416666666665,AGB_2135,-309.00000000000006,3
D1M33P,46,23.565416666666664,30.77375,BHeB_b_2162,-282.0,3
D1M33P,48,23.56033333333333,30.77608333333333,RHeB_b_2243,-288.0,3
D1M33P,49,23.530916666666666,30.735611111111112,AGB_2707,-249.0,3
D1M33P,55,23.58470833333333,30.722555555555555,AGB_3111,-273.0,3
D1M33P,61,23.579625,30.75208333333333,RGB_4368,-264.0,3
D1M33P,62,23.64191666666667,30.76541666666667,AGB_4504,-264.0,3
D1M33P,64,23.600666666666665,30.771166666666666,AGB_4919,-297.0,3
D1M33P,69,23.53795833333333,30.755666666666666,RHeB_b_6417,-300.0,1
D1M33P,71,23.57229166666667,30.729555555555553,RGB_6910,-285.0,3
D1M33P,73,23.64808333333333,30.75716666666667,MS_7614,-249.0,3
D1M33P,74,23.576625,30.73416666666667,RGB_7676,-264.0,3
D1M33P,76,23.61783333333333,30.782277777777768,AGB_8529,-303.0,3
D1M33P,77,23.623,30.77775,RGB_8629,-264.0,3
D1M33P,78,23.63570833333333,30.768166666666666,RGB_9237,-261.0,3
D1M33P,80,23.64604166666667,30.77563888888889,RGB_9701,-249.0,3
D1M33P,82,23.58854166666667,30.787138888888887,RGB_14895,-288.0,3
D1M33P,84,23.606333333333332,30.782527777777766,RGB_17944,-267.0,3
D1M33P,85,23.45300000000001,30.757444444444445,RHeB_b_54284,-243.0,3
D1M33P,88,23.451625,30.753611111111113,RHeB_b_54308,-237.0,3
D1M33P,91,23.486791666666665,30.752777777777766,RHeB_b_54350,-255.0,3
D1M33P,92,23.46341666666667,30.753916666666665,RHeB_b_54362,-249.0,3
D1M33P,93,23.52816666666667,30.763277777777766,RHeB_b_54407,-359.99999999999994,1
D1M33P,94,23.51975,30.760527777777767,RHeB_b_54427,-288.0,1
D1M33P,95,23.482125,30.75836111111111,MS_54454,-249.0,3
D1M33P,99,23.47416666666667,30.73525,BHeB_b_54636,-243.0,3
D1M33P,102,23.46758333333333,30.760222222222207,BHeB_b_54943,-240.0,3
D1M33P,103,23.4425,30.736694444444453,MS_54986,-231.0,3
D1M33P,105,23.50045833333333,30.743111111111112,AGB_55137,-249.0,3
D1M33P,106,23.52254166666667,30.763305555555554,RHeB_b_55215,-288.0,3
D1M33P,110,23.471625,30.75213888888889,RHeB_b_55366,-252.0,3
D1M33P,111,23.49058333333333,30.764055555555554,AGB_55392,-273.0,3
D1M33P,112,23.43608333333333,30.75261111111111,BHeB_b_55418,-216.0,3
D1M33P,114,23.47291666666667,30.76925,AGB_55634,-267.0,3
D1M33P,115,23.52470833333333,30.762166666666666,RHeB_b_55655,-324.0,1
D1M33P,117,23.507416666666664,30.730916666666666,BHeB_b_55919,-249.0,3
D1M33P,118,23.49379166666667,30.747722222222233,AGB_56113,-264.0,3
D1M33P,119,23.526791666666664,30.766,BHeB_b_56243,-297.0,3
D1M33P,120,23.44529166666667,30.73841666666667,RHeB_b_56245,-237.0,3
D1M33P,122,23.42170833333333,30.791027777777767,RHeB_b_57071,-255.0,3
D1M33P,123,23.425666666666665,30.757055555555556,MS_57540,-237.0,3
D1M33P,125,23.505625,30.75997222222221,BHeB_b_57785,-165.0,1
D1M33P,127,23.477166666666665,30.742722222222234,AGB_58115,-249.0,3
D1M33P,130,23.43483333333333,30.744722222222233,RGB_59524,-243.0,3
D1M33P,131,23.50429166666667,30.730694444444442,RGB_60738,-267.0,3
D1M33P,132,23.41758333333333,30.762166666666666,RGB_61223,-225.0,3
D1M33P,137,23.475791666666666,30.768166666666666,RHeB_b_62860,-279.0,3
D1M33P,138,23.418875,30.76169444444445,BHeB_b_62983,-231.0,3
D1M33P,139,23.4925,30.75938888888889,RGB_63251,-264.0,3
D1M33P,141,23.50308333333333,30.73697222222223,RGB_68265,-264.0,3
D1M33P,142,23.44675,30.765138888888888,RGB_71804,-252.0,3
D1M33P,147,23.45708333333333,30.729277777777767,MS_150246,-246.0,3
D1M33P,148,23.44125,30.71697222222221,RHeB_b_150291,-240.0,3
D1M33P,151,23.488875,30.723722222222207,RHeB_b_165816,-246.0,3
D1M33P,152,23.468875,30.72375,RHeB_b_165823,-237.0,3
D1M33P,153,23.478666666666665,30.72744444444445,RHeB_b_165987,-252.0,3
D1M33P,156,23.40983333333333,30.717166666666664,BHeB_b_168667,-219.0,3
D1M33P,161,23.41633333333333,30.721555555555554,MS_169002,-219.0,3
D1M33P,167,23.388666666666666,30.7175,RHeB_b_180453,-207.0,3
D1M33P,168,23.38495833333333,30.71380555555556,AGB_180457,-201.0,3
D1M33P,169,23.38616666666667,30.72238888888889,AGB_180587,-201.0,3
D1M33P,170,23.39066666666667,30.728805555555553,RGB_180985,-183.0,3
D1M33P,177,23.668833333333332,30.719666666666665,CFHT232319,-234.0,3
D1M33P,181,23.66433333333333,30.725972222222207,CFHT234619,-234.0,3
D1M33P,184,23.355125,30.72758333333333,CFHT235362,-165.0,2
D1M33P,185,23.66720833333333,30.727555555555554,CFHT235704,-240.0,3
D1M33P,186,23.65766666666667,30.7285,CFHT235761,-243.0,3
D1M33P,194,23.37295833333333,30.73983333333333,CFHT239645,-165.0,3
D1M33P,199,23.66216666666667,30.75075,CFHT243328,-288.0,3
D1M33P,200,23.363875,30.750972222222234,CFHT243468,-213.0,3
D2M33P,0,23.579625,30.75208333333333,RGB_4368,-231.0,3
D2M33P,2,23.57229166666667,30.729555555555553,RGB_6910,-261.0,3
D2M33P,3,23.623,30.77775,RGB_8629,-240.0,3
D2M33P,4,23.63570833333333,30.768166666666666,RGB_9237,-231.0,3
D2M33P,5,23.62175,30.717027777777766,RGB_9514,-216.0,3
D2M33P,6,23.64604166666667,30.77563888888889,RGB_9701,-225.0,3
D2M33P,8,23.58854166666667,30.787138888888887,RGB_14895,-264.0,3
D2M33P,10,23.606333333333332,30.782527777777766,RGB_17944,-264.0,3
D2M33P,11,23.41758333333333,30.762166666666666,RGB_61223,-201.0,3
D2M33P,12,23.47004166666667,30.77647222222221,RGB_62791,-222.0,3
D2M33P,13,23.50308333333333,30.73697222222223,RGB_68265,-231.0,3
D2M33P,14,23.44675,30.765138888888888,RGB_71804,-192.00000000000003,3
D2M33P,16,23.39066666666667,30.728805555555553,RGB_180985,-114.0,1
D2M33P,17,23.66583333333333,30.71563888888889,CFHT231085,-171.0,3
D2M33P,18,23.67145833333333,30.717527777777768,CFHT231464,-201.0,3
D2M33P,23,23.66433333333333,30.725972222222207,CFHT234619,-213.0,3
D2M33P,26,23.65766666666667,30.7285,CFHT235761,-201.0,3
D2M33P,33,23.37295833333333,30.73983333333333,CFHT239645,-89.99999999999999,2
D2M33P,38,23.66216666666667,30.75075,CFHT243328,-273.0,2
D2M33P,41,23.53879166666667,30.75741666666667,RHeB_b_4,-192.00000000000003,2
D2M33P,42,23.544666666666664,30.75866666666667,RHeB_b_37,-252.0,3
D2M33P,44,23.607541666666666,30.75288888888889,RHeB_b_81,-171.0,3
D2M33P,47,23.54745833333333,30.776777777777767,RHeB_b_174,-228.0,3
D2M33P,48,23.564791666666668,30.76675,AGB_199,-195.0,3
D2M33P,50,23.56045833333333,30.735777777777766,RHeB_b_231,-240.0,3
D2M33P,52,23.617916666666666,30.747694444444445,AGB_263,-192.00000000000003,2
D2M33P,54,23.54170833333333,30.774166666666666,AGB_285,-225.0,3
D2M33P,56,23.60904166666667,30.747,RHeB_b_372,-216.0,3
D2M33P,57,23.584416666666666,30.755722222222207,RHeB_b_397,-273.0,3
D2M33P,59,23.55454166666667,30.74163888888889,MS_528,-231.0,3
D2M33P,60,23.632,30.74841666666667,AGB_549,-216.0,2
D2M33P,61,23.590625,30.77775,RHeB_b_603,-240.0,3
D2M33P,62,23.591875,30.749277777777767,AGB_718,-258.0,3
D2M33P,63,23.575041666666664,30.73605555555556,MS_723,-222.0,3
D2M33P,64,23.55583333333333,30.77533333333333,AGB_1001,-249.0,3
D2M33P,67,23.55158333333333,30.74991666666667,AGB_1066,-243.0,3
D2M33P,70,23.57366666666667,30.723277777777767,AGB_1232,-204.00000000000003,3
D2M33P,71,23.62820833333333,30.787805555555558,RHeB_b_1482,-246.0,3
D2M33P,72,23.64191666666667,30.742638888888887,AGB_1541,-195.0,3
D2M33P,73,23.56183333333333,30.77358333333333,BHeB_b_1574,-255.0,3
D2M33P,75,23.582583333333336,30.740805555555557,RHeB_b_1885,-231.0,3
D2M33P,78,23.55329166666667,30.73391666666667,MS_2273,-228.0,2
D2M33P,79,23.58725,30.77483333333333,AGB_2465,-234.0,3
D2M33P,80,23.56983333333333,30.752027777777766,AGB_2579,-231.0,3
D2M33P,81,23.563125,30.772416666666665,BHeB_b_3011,-252.0,3
D2M33P,82,23.585666666666665,30.743305555555555,BHeB_b_3187,-237.0,3
D2M33P,83,23.648125,30.75175,MS_3419,-231.0,3
D2M33P,84,23.578125,30.730888888888888,AGB_3454,-243.0,3
D2M33P,85,23.61675,30.77494444444445,RHeB_b_3663,-216.0,2
D2M33P,87,23.576291666666666,30.771166666666666,AGB_4183,-126.0,1
D2M33P,88,23.55908333333333,30.77438888888889,MS_4254,-240.0,3
D2M33P,89,23.62425,30.78841666666667,AGB_4828,-234.0,3
D2M33P,90,23.56608333333333,30.77741666666667,MS_4829,-270.0,3
D2M33P,91,23.536916666666666,30.74466666666667,RGB_5181,-231.0,3
D2M33P,95,23.56795833333333,30.718777777777767,RGB_7608,-237.0,2
D2M33P,96,23.54591666666667,30.74594444444445,RGB_7627,-231.0,3
D2M33P,97,23.600125,30.757555555555548,BHeB_b_7667,-207.0,3
D2M33P,103,23.58104166666667,30.768694444444442,RGB_9647,-303.0,2
D2M33P,104,23.60295833333333,30.772527777777785,AGB_11571,-321.0,2
D2M33P,105,23.63816666666667,30.71358333333333,HeB_faint_12940,-240.0,3
D2M33P,106,23.44220833333333,30.75847222222223,RHeB_b_54298,-213.0,3
D2M33P,107,23.533875,30.770555555555553,RHeB_b_54310,-246.0,3
D2M33P,108,23.43533333333333,30.742305555555557,MS_54320,-219.0,3
D2M33P,109,23.481125,30.75741666666667,MS_54323,-210.0,3
D2M33P,111,23.482875,30.734055555555557,RHeB_b_54368,-309.00000000000006,1
D2M33P,115,23.43654166666667,30.76319444444445,RHeB_b_54473,-297.0,1
D2M33P,116,23.51625,30.740472222222234,AGB_54513,-243.0,3
D2M33P,118,23.47445833333333,30.73966666666667,RHeB_b_54591,-228.0,3
D2M33P,119,23.50825,30.735,RHeB_b_54595,-246.0,3
D2M33P,120,23.47591666666667,30.75433333333333,RHeB_b_54600,-219.0,3
D2M33P,121,23.42058333333333,30.751027777777786,BHeB_b_54605,-201.0,3
D2M33P,127,23.45845833333333,30.7635,BHeB_b_55086,-207.0,3
D2M33P,128,23.44070833333333,30.75975,RHeB_b_55095,-252.0,3
D2M33P,129,23.52091666666667,30.73766666666667,RHeB_b_55129,-219.0,3
D2M33P,131,23.4865,30.758805555555554,AGB_55763,-219.0,3
D2M33P,132,23.52470833333333,30.748027777777786,MS_55783,-189.0,1
D2M33P,134,23.46158333333333,30.75825,AGB_55935,-213.0,3
D2M33P,141,23.45520833333333,30.76858333333333,RHeB_b_58162,-207.0,3
D2M33P,142,23.528666666666666,30.77097222222222,BHeB_b_58366,-240.0,3
D2M33P,143,23.49916666666667,30.759166666666665,RHeB_b_58731,-237.0,3
D2M33P,144,23.47958333333333,30.753722222222233,RHeB_b_59225,-231.0,3
D2M33P,145,23.49095833333333,30.752666666666666,AGB_59940,-231.0,3
